TITLE-ID,Name,Platforms,Price,Store-Link,Image-Link
NPUH10088,101-in-1 Megamix,"PSP, PS Vita",$9.99,https://store.playstation.com/#!/en-us/games/101-in-1-megamix/cid=UP4069-NPUH10088_00-101IN1MEGAMIXPSP,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4069-NPUH10088_00-101IN1MEGAMIXPSP/1489794729000/image
NPUI94508,2Xtreme® (PSOne Classic),"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/2xtreme-(psone-classic)/cid=UP9000-NPUI94508_00-COMBINED00000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUI94508_00-COMBINED00000001/1490811063000/image
ULUS10241,300: March To Glory™,"PSP, PS Vita",$9.99,https://store.playstation.com/#!/en-us/games/300-march-to-glory/cid=UP1018-ULUS10241_00-300MARCHTOGLORY1,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1018-ULUS10241_00-300MARCHTOGLORY1/1489716872000/image
NPUZ00189,"3,2,1...SuperCrash!","PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/321supercrash/cid=UP4128-NPUZ00189_00-SUPERCRASH002010,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4128-NPUZ00189_00-SUPERCRASH002010/1489796495000/image
NPUZ00104,4x4 Jam,"PS3, PSP, PS Vita",$6.99,https://store.playstation.com/#!/en-us/games/4x4-jam/cid=UP4147-NPUZ00104_00-4X4JAMPSPMINISUS,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4147-NPUZ00104_00-4X4JAMPSPMINISUS/1489721617000/image
NPUZ00078,5-in-1 Arcade Hits,"PS3, PSP, PS Vita",$1.99,https://store.playstation.com/#!/en-us/games/5-in-1-arcade-hits/cid=UP4151-NPUZ00078_00-5IN1ARCADEHITSUS,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4151-NPUZ00078_00-5IN1ARCADEHITSUS/1493327425000/image
ULUS10227,7 Wonders of the Ancient World,"PSP, PS Vita",$9.99,https://store.playstation.com/#!/en-us/games/7-wonders-of-the-ancient-world/cid=UP2008-ULUS10227_00-0011011101010111,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP2008-ULUS10227_00-0011011101010111/1489713203000/image
NPUB50272,Aabs Animals ('PS Vita' & PS3™) Bundle,"PS3, PS Vita",$8.99,https://store.playstation.com/#!/en-us/games/aabs-animals-('ps-vita'-ps3)-bundle/cid=UP5013-NPUB50272_00-B000000000001445,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP5013-NPUB50272_00-B000000000001445/1493138035000/image
PCSE00726,A Boy and His Blob,PS Vita,$9.99,https://store.playstation.com/#!/en-us/games/a-boy-and-his-blob/cid=UP1012-PCSE00726_00-BOYANDBLOBVITA00,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1012-PCSE00726_00-BOYANDBLOBVITA00/1494947555000/image
NPUZ00109,Ace Armstrong Vs. The Alien Scumbags!,"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/ace-armstrong-vs-the-alien-scumbags/cid=UP4132-NPUZ00109_00-AAVTAS0000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4132-NPUZ00109_00-AAVTAS0000000001/1493075032000/image
NPUJ01470,Aces of the Air™ (PSOne Classic),"PS3, PS Vita, PSP",$5.99,https://store.playstation.com/#!/en-us/games/aces-of-the-air-(psone-classic)/cid=UP9000-NPUJ01470_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01470_00-0000000000000001/1494947826000/image
NPUZ00110,Actual Crimes: Jack The Ripper,"PS3, PSP, PS Vita",$3.99,https://store.playstation.com/#!/en-us/games/actual-crimes-jack-the-ripper/cid=UP4082-NPUZ00110_00-SANUKGAMES000008,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4082-NPUZ00110_00-SANUKGAMES000008/1489795044000/image
PCSE00905,Adventures of Mana,PS Vita,$13.99,https://store.playstation.com/#!/en-us/games/adventures-of-mana/cid=UP0082-PCSE00905_00-ADVENTURESOFMANA,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0082-PCSE00905_00-ADVENTURESOFMANA/1494947447000/image
ULUS10417,Adventures To Go!™,"PSP, PS Vita",$14.99,https://store.playstation.com/#!/en-us/games/adventures-to-go/cid=UP1014-ULUS10417_00-ADVENTURES2GOUSA,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1014-ULUS10417_00-ADVENTURES2GOUSA/1495846095000/image
PCSE00582,Adventure Time: The Secret of the Nameless Kingdom,PS Vita,$0.99,https://store.playstation.com/#!/en-us/games/adventure-time-the-secret-of-the-nameless-kingdom/cid=UP2089-PCSE00582_00-ADVENTURETIMEPAK,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP2089-PCSE00582_00-ADVENTURETIMEPAK/1494947666000/image
ULUS10242,Aedis Eclipse: Generation of Chaos,"PSP, PS Vita",$7.99,https://store.playstation.com/#!/en-us/games/aedis-eclipse-generation-of-chaos/cid=UP1063-ULUS10242_00-AEDISECLIPSE0001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1063-ULUS10242_00-AEDISECLIPSE0001/1495493537000/image
PCSE00844,Aegis of Earth: Protonovus Assault,PS Vita,$29.99,https://store.playstation.com/#!/en-us/games/aegis-of-earth-protonovus-assault/cid=UP1024-PCSE00844_00-ACQUIRESTIIM0001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1024-PCSE00844_00-ACQUIRESTIIM0001/1495552625000/image
NPUZ00023,Aero Racer,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/aero-racer/cid=UP4043-NPUZ00023_00-RRHBS00000000003,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4043-NPUZ00023_00-RRHBS00000000003/1489719734000/image
NPUZ00178,Age of Hammer Wars,"PS3, PSP, PS Vita",$4.99,https://store.playstation.com/#!/en-us/games/age-of-hammer-wars/cid=UP4118-NPUZ00178_00-HAMMERWARSOFFCUK,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4118-NPUZ00178_00-HAMMERWARSOFFCUK/1489795193000/image
PCSE00927,Akiba's Beat,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/akiba's-beat/cid=UP1023-PCSE00927_00-0000000000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1023-PCSE00927_00-0000000000000000/1495552484000/image
PCSE00428,AKIBA'S TRIP: Undead & Undressed,PS Vita,$19.99,https://store.playstation.com/#!/en-us/games/akiba's-trip-undead-amp-undressed/cid=UP1023-PCSE00428_00-APP0000000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1023-PCSE00428_00-APP0000000000000/1493138050000/image
PCSE00210,Alien Breed,PS Vita,$9.99,https://store.playstation.com/#!/en-us/games/alien-breed/cid=UP4064-PCSE00210_00-000000000000BASE,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4064-PCSE00210_00-000000000000BASE/1495228696000/image
NPUZ00008,Alien Havoc,"PS3, PSP, PS Vita",$1.99,https://store.playstation.com/#!/en-us/games/alien-havoc/cid=UP4073-NPUZ00008_00-ALIENHAVOC000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4073-NPUZ00008_00-ALIENHAVOC000001/1489716926000/image
NPUZ00069,Alien Zombie Death,"PS3, PSP, PS Vita",$0.99,https://store.playstation.com/#!/en-us/games/alien-zombie-death/cid=UP4052-NPUZ00069_00-ALIENZOMBIEDEATH,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4052-NPUZ00069_00-ALIENZOMBIEDEATH/1493681365000/image
NPUJ01431,All Star Slammin' D-ball (PSOne Classic),"PS3, PS Vita, PSP",$5.99,https://store.playstation.com/#!/en-us/games/all-star-slammin'-d-ball-(psone-classic)/cid=UP9000-NPUJ01431_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01431_00-0000000000000001/1490819151000/image
NPUZ00133,ALPHA MISSION,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/alpha-mission/cid=UP0576-NPUZ00133_00-ALPHAMISSION0001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0576-NPUZ00133_00-ALPHAMISSION0001/1493746215000/image
NPUJ00553,Alundra (PSOne Classic),"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/alundra-(psone-classic)/cid=UP9000-NPUJ00553_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ00553_00-0000000000000001/1494947726000/image
PCSE00232,A-men,PS Vita,$11.99,https://store.playstation.com/#!/en-us/games/a-men/cid=UP4176-PCSE00232_00-AMEN000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4176-PCSE00232_00-AMEN000000000001/1494947624000/image
PCSE00647,Amnesia: Memories,PS Vita,$29.99,https://store.playstation.com/#!/en-us/games/amnesia-memories/cid=UP0031-PCSE00647_00-AMNESIAMEMORIES1,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0031-PCSE00647_00-AMNESIAMEMORIES1/1495845332000/image
NPUZ00202,Ancient Game Treasures: Mill,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/ancient-game-treasures-mill/cid=UP2033-NPUZ00202_00-ANCIENTGAMETMILL,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP2033-NPUZ00202_00-ANCIENTGAMETMILL/1489799984000/image
PCSE00322,Angry Birds™ Trilogy,PS Vita,$29.99,https://store.playstation.com/#!/en-us/games/angry-birds-trilogy/cid=UP4329-PCSE00322_00-ABTRILOGY0130680,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4329-PCSE00322_00-ABTRILOGY0130680/1494947817000/image
NPUZ00374,Angus hates Aliens,"PS3, PSP, PS Vita",$6.99,https://store.playstation.com/#!/en-us/games/angus-hates-aliens/cid=UP0957-NPUZ00374_00-ANGUSHATESALIENS,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0957-NPUZ00374_00-ANGUSHATESALIENS/1489879579000/image
NPUZ00098,Apache Overkill,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/apache-overkill/cid=UP4093-NPUZ00098_00-APACHEOVERKILL00,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4093-NPUZ00098_00-APACHEOVERKILL00/1489795017000/image
UCUS98609,Ape Escape® On the Loose,"PSP, PS Vita",$7.99,https://store.playstation.com/#!/en-us/games/ape-escape-on-the-loose/cid=UP9000-UCUS98609_00-APEESCAPEOTLUMDL,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-UCUS98609_00-APEESCAPEOTLUMDL/1495568843000/image
PCSE00598,AQUA KITTY DX Soundtrack,PS Vita,$5.99,https://store.playstation.com/#!/en-us/games/aqua-kitty-dx-soundtrack/cid=UP4501-PCSE00598_00-SOUNDTRACK00AKDX,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4501-PCSE00598_00-SOUNDTRACK00AKDX/1489867571000/image
NPUZ00182,Aquattack!,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/aquattack/cid=UP1021-NPUZ00182_00-0000000000000102,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1021-NPUZ00182_00-0000000000000102/1489797082000/image
NPUZ00097,Arcade Darts™,"PS3, PSP, PS Vita",$1.99,https://store.playstation.com/#!/en-us/games/arcade-darts/cid=UP4090-NPUZ00097_00-ARCADEDARTSSPORT,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4090-NPUZ00097_00-ARCADEDARTSSPORT/1491234600000/image
NPUZ00116,Arcade Essentials,"PS3, PSP, PS Vita",$4.99,https://store.playstation.com/#!/en-us/games/arcade-essentials/cid=UP4069-NPUZ00116_00-ARCADEESSENTIALS,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4069-NPUZ00116_00-ARCADEESSENTIALS/1489796925000/image
NPUZ00258,Arcade Essentials Evolution,"PS3, PSP, PS Vita",$4.99,https://store.playstation.com/#!/en-us/games/arcade-essentials-evolution/cid=UP4069-NPUZ00258_00-ARCADEESSENEVOLU,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4069-NPUZ00258_00-ARCADEESSENEVOLU/1489804897000/image
PCSE00427,Arcana Heart 3: LOVE MAX!!!!!,PS Vita,$24.99,https://store.playstation.com/#!/en-us/games/arcana-heart-3-love-max/cid=UP1024-PCSE00427_00-ARCANAHEART3LOVE,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1024-PCSE00427_00-ARCANAHEART3LOVE/1494345565000/image
NPUJ01255,Arc Arena: Monster Tournament (PSOne Classic),"PS3, PSP, PS Vita",$3.99,https://store.playstation.com/#!/en-us/games/arc-arena-monster-tournament-(psone-classic)/cid=UP9000-NPUJ01255_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01255_00-0000000000000001/1494947720000/image
ULUS10017,Archer Maclean's Mercury,"PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/archer-maclean's-mercury/cid=UP4002-ULUS10017_00-AMACLEANSMERCURY,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4002-ULUS10017_00-AMACLEANSMERCURY/1489710967000/image
NPUZ00115,Archibald's Adventures,"PS3, PSP, PS Vita",$3.99,https://store.playstation.com/#!/en-us/games/archibald's-adventures/cid=UP4157-NPUZ00115_00-ARCHIBALD0000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4157-NPUZ00115_00-ARCHIBALD0000001/1489721988000/image
NPUJ01253,Arc the Lad III (PSOne Classic),"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/arc-the-lad-iii-(psone-classic)/cid=UP9000-NPUJ01253_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01253_00-0000000000000001/1494947696000/image
NPUJ01252,Arc the Lad II (PSOne Classic),"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/arc-the-lad-ii-(psone-classic)/cid=UP9000-NPUJ01252_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01252_00-0000000000000001/1494947640000/image
NPUJ01224,Arc the Lad (PS3™/PSP®/PS Vita),"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/arc-the-lad-(ps3-psp-ps-vita)/cid=UP9000-NPUJ01224_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01224_00-0000000000000001/1494947447000/image
NPUZ00114,Arctic Adventures,"PS3, PSP, PS Vita",$1.99,https://store.playstation.com/#!/en-us/games/arctic-adventures/cid=UP4168-NPUZ00114_00-ARCTIC0000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4168-NPUZ00114_00-ARCTIC0000000001/1489722179000/image
NPUH10023,ARMORED CORE® 3 Portable,"PSP, PS Vita",$9.99,https://store.playstation.com/#!/en-us/games/armored-core-3-portable/cid=UP0506-NPUH10023_00-0000111122223333,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0506-NPUH10023_00-0000111122223333/1494947462000/image
NPUH10024,ARMORED CORE LAST RAVEN Portable,"PSP, PS Vita",$9.99,https://store.playstation.com/#!/en-us/games/armored-core-last-raven-portable/cid=UP0506-NPUH10024_00-0000111122223333,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0506-NPUH10024_00-0000111122223333/1494947474000/image
NPUJ94182,Armored Core (PS One Classic),"PS3, PS Vita, PSP",$5.99,https://store.playstation.com/#!/en-us/games/armored-core-(ps-one-classic)/cid=UP9000-NPUJ94182_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ94182_00-0000000000000001/1494947846000/image
NPUH10025,ARMORED CORE® Silent Line Portable,"PSP, PS Vita",$9.99,https://store.playstation.com/#!/en-us/games/armored-core-silent-line-portable/cid=UP0506-NPUH10025_00-0000111122223333,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0506-NPUH10025_00-0000111122223333/1494947477000/image
PCSE00006,Army Corps of Hell,PS Vita,$19.99,https://store.playstation.com/#!/en-us/games/army-corps-of-hell/cid=UP0082-PCSE00006_00-ARMYCORPSOFHELLN,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0082-PCSE00006_00-ARMYCORPSOFHELLN/1493083730000/image
ULUS10472,Army of Two™: The 40th Day PSP®,"PSP, PS Vita",$19.99,https://store.playstation.com/#!/en-us/games/army-of-two-the-40th-day-psp/cid=UP0006-ULUS10472_00-ARMYOFTWO40THDAY,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0006-ULUS10472_00-ARMYOFTWO40THDAY/1489718567000/image
PCSE00707,Ar nosurge Plus: Ode to an Unborn Star,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/ar-nosurge-plus-ode-to-an-unborn-star/cid=UP4108-PCSE00707_00-ARNOSURGE0MASTER,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00707_00-ARNOSURGE0MASTER/1494947829000/image
PCSE01046,A Rose in the Twilight,PS Vita,$19.99,https://store.playstation.com/#!/en-us/games/a-rose-in-the-twilight/cid=UP1063-PCSE01046_00-ROSE000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1063-PCSE01046_00-ROSE000000000001/1495552750000/image
NPUZ00190,A Space Shooter for 2 Bucks!,"PS3, PSP, PS Vita",$1.99,https://store.playstation.com/#!/en-us/games/a-space-shooter-for-2-bucks/cid=UP4096-NPUZ00190_00-SPACESHOOTER0001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4096-NPUZ00190_00-SPACESHOOTER0001/1489797297000/image
NPUH10032,Assassin's Creed: Bloodlines™,"PSP, PS Vita",$19.99,https://store.playstation.com/#!/en-us/games/assassin's-creed-bloodlines/cid=UP0001-NPUH10032_00-ACBLOODLINESDL00,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0001-NPUH10032_00-ACBLOODLINESDL00/1493327443000/image
PCSE00700,Assassin's Creed Chronicles Trilogy,PS Vita,$24.99,https://store.playstation.com/#!/en-us/games/assassin's-creed-chronicles-trilogy/cid=UP0001-PCSE00700_00-ACCVITA000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0001-PCSE00700_00-ACCVITA000000001/1494947762000/image
PCSE00053,Assassin's Creed® III Liberation,PS Vita,$26.99,https://store.playstation.com/#!/en-us/games/assassin's-creed-iii-liberation/cid=UP0001-PCSE00053_00-AC3LIBERATION575,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0001-PCSE00053_00-AC3LIBERATION575/1494283912000/image
PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-ayesha-plus-the-alchemist-of-dusk/cid=UP4108-PCSE00584_00-APP0000000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00584_00-APP0000000000000/1494947770000/image
PCSE00826,Atelier Escha & Logy Plus ~Alchemists of the Dusk Sky~,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-escha-logy-plus-alchemists-of-the-dusk-sky/cid=UP4108-PCSE00826_00-ESLOGIPLUSMASTER,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00826_00-ESLOGIPLUSMASTER/1494947485000/image
PCSE01044,Atelier Firis: The Alchemist and the Mysterious Journey,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-firis-the-alchemist-and-the-mysterious-journey/cid=UP4108-PCSE01044_00-FIRISMASTER00000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE01044_00-FIRISMASTER00000/1495552551000/image
PCSE00296,Atelier Meruru Plus:  The Apprentice of Arland,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-meruru-plus-the-apprentice-of-arland/cid=UP4108-PCSE00296_00-APP0000000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00296_00-APP0000000000000/1494947834000/image
PCSE00466,Atelier Rorona Plus: The Alchemist of Arland,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-rorona-plus-the-alchemist-of-arland/cid=UP4108-PCSE00466_00-A11VL00000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00466_00-A11VL00000000000/1494947479000/image
PCSE00998,Atelier Shallie Plus: Alchemists of the Dusk Sea,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-shallie-plus-alchemists-of-the-dusk-sea/cid=UP4108-PCSE00998_00-SHALLIEPLSMASTER,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00998_00-SHALLIEPLSMASTER/1495552572000/image
PCSE00892,Atelier Sophie ~The Alchemist of the Mysterious Book~,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-sophie-the-alchemist-of-the-mysterious-book/cid=UP4108-PCSE00892_00-SOPHIE00MASTER00,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00892_00-SOPHIE00MASTER00/1494947876000/image
PCSE00231,Atelier Totori Plus: The Adventurer of Arland,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/atelier-totori-plus-the-adventurer-of-arland/cid=UP4108-PCSE00231_00-APP0000000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00231_00-APP0000000000000/1494947802000/image
NPUZ00151,ATHENA,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/athena/cid=UP0576-NPUZ00151_00-ATHENA0000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0576-NPUZ00151_00-ATHENA0000000001/1493075002000/image
PCSE00812,Attack on Titan,PS Vita,$49.99,https://store.playstation.com/#!/en-us/games/attack-on-titan/cid=UP4108-PCSE00812_00-AT1NAHDDGAME0000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE00812_00-AT1NAHDDGAME0000/1494947636000/image
PCSE00780,Attractio,PS Vita,$9.99,https://store.playstation.com/#!/en-us/games/attractio/cid=UP0700-PCSE00780_00-ATTGCTEAMPSV2015,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0700-PCSE00780_00-ATTGCTEAMPSV2015/1493138283000/image
PCSE00501,A Virus Named TOM,PS Vita,$9.99,https://store.playstation.com/#!/en-us/games/a-virus-named-tom/cid=UP2137-PCSE00501_00-AVNTGAMEBYMISFIT,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP2137-PCSE00501_00-AVNTGAMEBYMISFIT/1494947844000/image
PCSE00871,A.W. : Phoenix Festa,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/aw-phoenix-festa/cid=UP0700-PCSE00871_00-ASTERISK00000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP0700-PCSE00871_00-ASTERISK00000000/1494947755000/image
NPUZ00220,BABEL The King of the Blocks,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/babel-the-king-of-the-blocks/cid=UP4128-NPUZ00220_00-KINGBLOCKS002011,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4128-NPUZ00220_00-KINGBLOCKS002011/1489801435000/image
PCSE00386,Backgammon Blitz,PS Vita,$7.99,https://store.playstation.com/#!/en-us/games/backgammon-blitz-/cid=UP4437-PCSE00386_00-UBACKGAMMON00001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4437-PCSE00386_00-UBACKGAMMON00001/1494283939000/image
NPUJ00659,Backstreet Billiards™ (PS3™/PSP®/PS Vita),"PS3, PSP, PS Vita",$5.99,https://store.playstation.com/#!/en-us/games/backstreet-billiards-(ps3-psp-ps-vita)/cid=UP9000-NPUJ00659_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ00659_00-0000000000000001/1490812065000/image
NPUZ00123,Bashi Blocks™,"PS3, PSP, PS Vita",$1.99,https://store.playstation.com/#!/en-us/games/bashi-blocks/cid=UP4090-NPUZ00123_00-SOCCERBASHIPSPMN,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4090-NPUZ00123_00-SOCCERBASHIPSPMN/1493681402000/image
PCSE00269,Batman: Arkham Origins Blackgate,PS Vita,$19.99,https://store.playstation.com/#!/en-us/games/batman-arkham-origins-blackgate/cid=UP1018-PCSE00269_00-BATMANARCORIGINS,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1018-PCSE00269_00-BATMANARCORIGINS/1495846098000/image
NPUJ01335,Battle Hunter™ (PSOne Classic),"PS3, PS Vita, PSP",$5.99,https://store.playstation.com/#!/en-us/games/battle-hunter-(psone-classic)/cid=UP9000-NPUJ01335_00-0000000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-NPUJ01335_00-0000000000000001/1494947662000/image
NPUZ00020,Battle Poker,"PS3, PSP, PS Vita",$2.99,https://store.playstation.com/#!/en-us/games/battle-poker/cid=UP2023-NPUZ00020_00-BATTLEPOKERPSP00,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP2023-NPUZ00020_00-BATTLEPOKERPSP00/1489718288000/image
NPUZ00087,Beam'em Up™,"PS3, PSP, PS Vita",$4.49,https://store.playstation.com/#!/en-us/games/beam'em-up/cid=UP4086-NPUZ00087_00-2010043011000101,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4086-NPUZ00087_00-2010043011000101/1489721168000/image
ULUS10405,Beaterator™,"PSP, PS Vita",$19.99,https://store.playstation.com/#!/en-us/games/beaterator/cid=UP1004-ULUS10405_00-RCKSTRBEATERATOR,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP1004-ULUS10405_00-RCKSTRBEATERATOR/1492527806000/image
PCSA00089,Bentley's Hackpack™ PS Vita,PS Vita,$2.99,https://store.playstation.com/#!/en-us/games/bentley's-hackpack-ps-vita/cid=UP9000-PCSA00089_00-FULLBENTLEYSHACK,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP9000-PCSA00089_00-FULLBENTLEYSHACK/1493138049000/image
PCSE01034,Berserk and the Band of the Hawk,PS Vita,$39.99,https://store.playstation.com/#!/en-us/games/berserk-and-the-band-of-the-hawk/cid=UP4108-PCSE01034_00-SLAYERGAME000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4108-PCSE01034_00-SLAYERGAME000000/1495552897000/image
PCSE00377,Best of Arcade Games,PS Vita,Free,https://store.playstation.com/#!/en-us/games/best-of-arcade-games/cid=UP4008-PCSE00377_00-BOADIGITALMAIN01,https://store.playstation.com/store/api/chihiro/00_09_000/container/US/en/999/UP4008-PCSE00377_00-BOADIGITALMAIN01/1493137913000/image
